order_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total,customer_id,channel_id,store_id,order_date,billing_address_id,shipping_address_id,status,currency_code,subtotal,tax_amount,shipping_fee,total_amount,address_id,shipping_province_id,order_item_pk,date_id
5000001355,1000001027,1,2,10800.0,1080.0,20520.0,962,1,,2025-06-22,2605.0,1578,FULFILLED,ARS,20520.0,4309.2,1200.0,26029.2,1578,2,1356,20250622
5000001356,1000001028,2,2,13500.0,1350.0,25650.0,453,1,,2024-01-10,2759.0,4083,FULFILLED,ARS,25650.0,5386.5,1200.0,32236.5,4083,2,1357,20240110
5000001357,1000001029,1,2,12000.0,0.0,24000.0,113,1,,2024-07-19,4036.0,1573,CREATED,ARS,24000.0,5040.0,900.0,29940.0,1573,3,1358,20240719
5000001358,1000001030,2,3,15000.0,900.0,44100.0,645,1,,2024-01-05,2366.0,1886,FULFILLED,ARS,44100.0,9261.0,900.0,54261.0,1886,3,1359,20240105
5000001359,1000001031,2,3,15000.0,900.0,44100.0,1212,1,,2024-04-06,1711.0,2229,CANCELLED,ARS,44100.0,9261.0,1200.0,54561.0,2229,2,1360,20240406
5000001360,1000001032,1,3,13200.0,792.0,38808.0,468,2,4.0,2024-11-25,2529.0,4,CANCELLED,ARS,38808.0,8149.68,0.0,46957.68,4,4,1361,20241125
5000001361,1000001033,1,3,12600.0,756.0,37044.0,183,1,,2024-06-26,2218.0,2862,FULFILLED,ARS,50544.0,10614.24,900.0,62058.24,2862,4,1362,20240626
5000001362,1000001033,2,1,15000.0,1500.0,13500.0,183,1,,2024-06-26,2218.0,2862,FULFILLED,ARS,50544.0,10614.24,900.0,62058.24,2862,4,1363,20240626
5000001363,1000001034,2,1,15750.0,315.0,15435.0,1096,1,,2025-05-12,1105.0,3978,REFUNDED,ARS,15435.0,3241.35,0.0,18676.35,3978,1,1364,20250512
5000001364,1000001035,1,3,12000.0,720.0,35280.0,1436,2,1.0,2024-11-11,3618.0,1,CREATED,ARS,56880.0,11944.8,0.0,68824.8,1,1,1365,20241111
5000001365,1000001035,1,2,10800.0,0.0,21600.0,1436,2,1.0,2024-11-11,3618.0,1,CREATED,ARS,56880.0,11944.8,0.0,68824.8,1,1,1366,20241111
5000001366,1000001036,1,2,12000.0,480.0,23520.0,1404,1,,2024-07-07,3794.0,3668,FULFILLED,ARS,23520.0,4939.2,1200.0,29659.2,3668,1,1367,20240707
5000001367,1000001037,1,2,12000.0,1200.0,22800.0,134,1,,2024-02-26,1396.0,1190,FULFILLED,ARS,22800.0,4788.0,900.0,28488.0,1190,3,1368,20240226
5000001368,1000001038,1,3,12000.0,720.0,35280.0,691,1,,2024-07-25,1744.0,1570,CANCELLED,ARS,35280.0,7408.8,1200.0,43888.8,1570,3,1369,20240725
5000001369,1000001039,2,3,15000.0,4500.0,40500.0,92,1,,2025-02-26,1557.0,3305,FULFILLED,ARS,85500.0,17955.0,1500.0,104955.0,3305,1,1370,20250226
5000001370,1000001039,2,3,15000.0,0.0,45000.0,92,1,,2025-02-26,1557.0,3305,FULFILLED,ARS,85500.0,17955.0,1500.0,104955.0,3305,1,1371,20250226
5000001371,1000001040,2,1,15750.0,0.0,15750.0,1288,1,,2025-02-12,,1472,FULFILLED,ARS,15750.0,3307.5,1500.0,20557.5,1472,2,1372,20250212
5000001372,1000001041,1,1,10800.0,0.0,10800.0,918,1,,2025-03-09,3022.0,2387,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0,2387,1,1373,20250309
5000001373,1000001042,2,2,15000.0,600.0,29400.0,370,1,,2024-01-25,3023.0,3202,FULFILLED,ARS,41160.0,8643.6,900.0,50703.6,3202,4,1374,20240125
5000001374,1000001042,1,1,12000.0,240.0,11760.0,370,1,,2024-01-25,3023.0,3202,FULFILLED,ARS,41160.0,8643.6,900.0,50703.6,3202,4,1375,20240125
5000001375,1000001043,1,1,12000.0,240.0,11760.0,1206,1,,2025-02-18,1828.0,2557,FULFILLED,ARS,23760.0,4989.6,900.0,29649.6,2557,2,1376,20250218
5000001376,1000001043,1,1,12000.0,0.0,12000.0,1206,1,,2025-02-18,1828.0,2557,FULFILLED,ARS,23760.0,4989.6,900.0,29649.6,2557,2,1377,20250218
5000001377,1000001044,2,2,15000.0,600.0,29400.0,104,2,2.0,2025-02-10,2666.0,2,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0,2,2,1378,20250210
5000001378,1000001045,2,2,15000.0,1500.0,28500.0,1356,2,2.0,2024-09-15,3727.0,2,FULFILLED,ARS,47940.0,10067.4,0.0,58007.4,2,2,1379,20240915
5000001379,1000001045,1,2,10800.0,2160.0,19440.0,1356,2,2.0,2024-09-15,3727.0,2,FULFILLED,ARS,47940.0,10067.4,0.0,58007.4,2,2,1380,20240915
5000001380,1000001046,1,3,12600.0,3780.0,34020.0,1059,1,,2025-03-11,,2788,FULFILLED,ARS,60618.0,12729.78,1200.0,74547.78,2788,1,1381,20250311
5000001381,1000001046,2,1,15000.0,750.0,14250.0,1059,1,,2025-03-11,,2788,FULFILLED,ARS,60618.0,12729.78,1200.0,74547.78,2788,1,1382,20250311
5000001382,1000001046,1,1,12600.0,252.0,12348.0,1059,1,,2025-03-11,,2788,FULFILLED,ARS,60618.0,12729.78,1200.0,74547.78,2788,1,1383,20250311
5000001383,1000001047,1,3,10800.0,1620.0,30780.0,642,1,,2025-09-05,2764.0,3945,FULFILLED,ARS,30780.0,6463.8,1500.0,38743.8,3945,1,1384,20250905
5000001384,1000001048,2,2,16500.0,3300.0,29700.0,138,1,,2024-02-06,1557.0,1640,FULFILLED,ARS,52500.0,11025.0,1500.0,65025.0,1640,3,1385,20240206
5000001385,1000001048,1,2,12000.0,1200.0,22800.0,138,1,,2024-02-06,1557.0,1640,FULFILLED,ARS,52500.0,11025.0,1500.0,65025.0,1640,3,1386,20240206
5000001386,1000001049,1,3,12000.0,0.0,36000.0,484,2,4.0,2024-04-17,3726.0,4,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0,4,4,1387,20240417
5000001387,1000001050,1,2,13200.0,528.0,25872.0,888,1,,2024-09-12,2638.0,3934,FULFILLED,ARS,25872.0,5433.12,1500.0,32805.12,3934,1,1388,20240912
5000001388,1000001051,2,2,13500.0,0.0,27000.0,264,2,2.0,2025-04-29,3250.0,2,REFUNDED,ARS,27000.0,5670.0,0.0,32670.0,2,2,1389,20250429
5000001389,1000001052,1,3,12000.0,1800.0,34200.0,1409,1,,2024-10-30,2427.0,3651,CANCELLED,ARS,34200.0,7182.0,1200.0,42582.0,3651,1,1390,20241030
5000001390,1000001053,1,2,12000.0,0.0,24000.0,1072,2,4.0,2025-02-11,2410.0,4,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0,4,4,1391,20250211
5000001391,1000001054,1,2,10800.0,2160.0,19440.0,417,1,,2025-08-26,2900.0,3690,FULFILLED,ARS,19440.0,4082.4,1200.0,24722.4,3690,3,1392,20250826
5000001392,1000001055,1,2,12600.0,1260.0,23940.0,642,1,,2024-08-02,1283.0,2466,FULFILLED,ARS,23940.0,5027.4,900.0,29867.4,2466,3,1393,20240802
5000001393,1000001056,1,3,12000.0,0.0,36000.0,1047,1,,2025-09-18,2262.0,1979,FULFILLED,ARS,71280.0,14968.8,0.0,86248.8,1979,1,1394,20250918
5000001394,1000001056,1,3,12000.0,720.0,35280.0,1047,1,,2025-09-18,2262.0,1979,FULFILLED,ARS,71280.0,14968.8,0.0,86248.8,1979,1,1395,20250918
5000001395,1000001057,2,2,15750.0,1575.0,29925.0,1412,1,,2024-01-30,3083.0,1920,FULFILLED,ARS,29925.0,6284.25,1500.0,37709.25,1920,1,1396,20240130
5000001396,1000001058,1,3,10800.0,3240.0,29160.0,1394,1,,2025-08-31,3258.0,1407,CANCELLED,ARS,40560.0,8517.6,1200.0,50277.6,1407,2,1397,20250831
5000001397,1000001058,1,1,12000.0,600.0,11400.0,1394,1,,2025-08-31,3258.0,1407,CANCELLED,ARS,40560.0,8517.6,1200.0,50277.6,1407,2,1398,20250831
5000001398,1000001059,2,3,15000.0,2250.0,42750.0,1215,2,1.0,2024-02-01,1318.0,1,FULFILLED,ARS,89055.0,18701.55,0.0,107756.55,1,1,1399,20240201
5000001399,1000001059,2,3,15750.0,945.0,46305.0,1215,2,1.0,2024-02-01,1318.0,1,FULFILLED,ARS,89055.0,18701.55,0.0,107756.55,1,1,1400,20240201
5000001400,1000001060,2,1,15750.0,0.0,15750.0,649,2,1.0,2024-10-21,3843.0,1,FULFILLED,ARS,15750.0,3307.5,0.0,19057.5,1,1,1401,20241021
5000001401,1000001061,1,2,12000.0,0.0,24000.0,1031,2,1.0,2024-05-21,3074.0,1,CANCELLED,ARS,24000.0,5040.0,0.0,29040.0,1,1,1402,20240521
5000001402,1000001062,1,1,12000.0,600.0,11400.0,315,1,,2025-05-23,1206.0,1031,FULFILLED,ARS,11400.0,2394.0,900.0,14694.0,1031,3,1403,20250523
5000001403,1000001063,2,1,16500.0,0.0,16500.0,1076,2,4.0,2024-06-14,2366.0,4,FULFILLED,ARS,28650.0,6016.5,0.0,34666.5,4,4,1404,20240614
5000001404,1000001063,2,1,13500.0,1350.0,12150.0,1076,2,4.0,2024-06-14,2366.0,4,FULFILLED,ARS,28650.0,6016.5,0.0,34666.5,4,4,1405,20240614
5000001405,1000001064,1,1,12000.0,1200.0,10800.0,1245,2,1.0,2024-02-21,3229.0,1,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0,1,1,1406,20240221
5000001406,1000001065,2,1,15000.0,300.0,14700.0,679,1,,2025-08-26,2480.0,3701,CREATED,ARS,14700.0,3087.0,900.0,18687.0,3701,1,1407,20250826
5000001407,1000001066,1,2,12000.0,2400.0,21600.0,248,1,,2025-09-08,3153.0,1722,CANCELLED,ARS,21600.0,4536.0,1200.0,27336.0,1722,2,1408,20250908
5000001408,1000001067,1,2,12000.0,0.0,24000.0,958,1,,2024-05-03,1790.0,2501,FULFILLED,ARS,24000.0,5040.0,900.0,29940.0,2501,1,1409,20240503
5000001409,1000001068,1,1,13200.0,264.0,12936.0,740,2,4.0,2024-12-16,2738.0,4,CANCELLED,ARS,60696.0,12746.16,0.0,73442.16,4,4,1410,20241216
5000001410,1000001068,1,3,12000.0,0.0,36000.0,740,2,4.0,2024-12-16,2738.0,4,CANCELLED,ARS,60696.0,12746.16,0.0,73442.16,4,4,1411,20241216
5000001411,1000001068,1,1,12000.0,240.0,11760.0,740,2,4.0,2024-12-16,2738.0,4,CANCELLED,ARS,60696.0,12746.16,0.0,73442.16,4,4,1412,20241216
5000001412,1000001069,2,2,15000.0,0.0,30000.0,800,1,,2025-03-12,3008.0,1940,FULFILLED,ARS,30000.0,6300.0,1200.0,37500.0,1940,1,1413,20250312
5000001413,1000001070,1,1,12000.0,1200.0,10800.0,1427,2,1.0,2025-03-30,3.0,1,FULFILLED,ARS,42150.0,8851.5,0.0,51001.5,1,1,1414,20250330
5000001414,1000001070,2,2,16500.0,1650.0,31350.0,1427,2,1.0,2025-03-30,3.0,1,FULFILLED,ARS,42150.0,8851.5,0.0,51001.5,1,1,1415,20250330
5000001415,1000001071,2,2,15000.0,600.0,29400.0,1379,1,,2024-07-07,3855.0,2253,FULFILLED,ARS,29400.0,6174.0,1200.0,36774.0,2253,2,1416,20240707
5000001416,1000001072,2,3,15000.0,900.0,44100.0,54,1,,2025-03-16,1919.0,3165,CREATED,ARS,80100.0,16821.0,900.0,97821.0,3165,4,1417,20250316
5000001417,1000001072,1,3,12000.0,0.0,36000.0,54,1,,2025-03-16,1919.0,3165,CREATED,ARS,80100.0,16821.0,900.0,97821.0,3165,4,1418,20250316
5000001418,1000001073,2,1,15750.0,0.0,15750.0,66,1,,2024-06-26,3346.0,1358,CREATED,ARS,30450.0,6394.5,900.0,37744.5,1358,2,1419,20240626
5000001419,1000001073,2,1,15000.0,300.0,14700.0,66,1,,2024-06-26,3346.0,1358,CREATED,ARS,30450.0,6394.5,900.0,37744.5,1358,2,1420,20240626
5000001420,1000001074,2,3,16500.0,0.0,49500.0,447,2,3.0,2024-02-10,1615.0,3,FULFILLED,ARS,49500.0,10395.0,0.0,59895.0,3,3,1421,20240210
5000001421,1000001075,2,3,15750.0,4725.0,42525.0,1351,1,,2025-01-10,1234.0,3661,PAID,ARS,42525.0,8930.25,1200.0,52655.25,3661,4,1422,20250110
5000001422,1000001076,2,1,15000.0,750.0,14250.0,161,1,,2024-06-02,2497.0,3376,FULFILLED,ARS,14250.0,2992.5,1200.0,18442.5,3376,4,1423,20240602
5000001423,1000001077,1,3,12000.0,1800.0,34200.0,545,1,,2024-11-21,1974.0,1274,FULFILLED,ARS,75540.0,15863.4,0.0,91403.4,1274,4,1424,20241121
5000001424,1000001077,1,1,12600.0,1260.0,11340.0,545,1,,2024-11-21,1974.0,1274,FULFILLED,ARS,75540.0,15863.4,0.0,91403.4,1274,4,1425,20241121
5000001425,1000001077,2,2,15000.0,0.0,30000.0,545,1,,2024-11-21,1974.0,1274,FULFILLED,ARS,75540.0,15863.4,0.0,91403.4,1274,4,1426,20241121
5000001426,1000001078,2,2,13500.0,1350.0,25650.0,1248,1,,2025-02-11,3799.0,3070,FULFILLED,ARS,25650.0,5386.5,900.0,31936.5,3070,1,1427,20250211
5000001427,1000001079,2,3,13500.0,0.0,40500.0,513,2,3.0,2025-02-24,3398.0,3,CANCELLED,ARS,40500.0,8505.0,0.0,49005.0,3,3,1428,20250224
5000001428,1000001080,1,1,12000.0,1200.0,10800.0,397,1,,2024-12-16,2813.0,1276,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0,1276,1,1429,20241216
5000001429,1000001081,1,2,10800.0,1080.0,20520.0,1015,1,,2024-01-13,1676.0,2223,FULFILLED,ARS,42120.0,8845.2,1200.0,52165.2,2223,3,1430,20240113
5000001430,1000001081,1,2,12000.0,2400.0,21600.0,1015,1,,2024-01-13,1676.0,2223,FULFILLED,ARS,42120.0,8845.2,1200.0,52165.2,2223,3,1431,20240113
5000001431,1000001082,1,3,13200.0,1980.0,37620.0,1200,1,,2024-10-26,1855.0,3456,CANCELLED,ARS,37620.0,7900.2,1200.0,46720.2,3456,2,1432,20241026
5000001432,1000001083,1,2,13200.0,2640.0,23760.0,23,1,,2024-02-01,1920.0,2018,FULFILLED,ARS,23760.0,4989.6,1500.0,30249.6,2018,1,1433,20240201
5000001433,1000001084,2,3,15000.0,2250.0,42750.0,1029,1,,2024-10-08,,1884,FULFILLED,ARS,42750.0,8977.5,900.0,52627.5,1884,1,1434,20241008
5000001434,1000001085,1,3,13200.0,0.0,39600.0,819,1,,2024-02-20,3445.0,1501,FULFILLED,ARS,39600.0,8316.0,1200.0,49116.0,1501,1,1435,20240220
5000001435,1000001086,2,2,15000.0,0.0,30000.0,494,1,,2024-04-29,4050.0,3746,FULFILLED,ARS,52800.0,11088.0,900.0,64788.0,3746,1,1436,20240429
5000001436,1000001086,1,2,12000.0,1200.0,22800.0,494,1,,2024-04-29,4050.0,3746,FULFILLED,ARS,52800.0,11088.0,900.0,64788.0,3746,1,1437,20240429
5000001437,1000001087,1,2,12000.0,0.0,24000.0,1406,2,1.0,2025-08-23,1022.0,1,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0,1,1,1438,20250823
5000001438,1000001088,2,3,13500.0,0.0,40500.0,1177,1,,2025-07-31,,2754,CANCELLED,ARS,40500.0,8505.0,1200.0,50205.0,2754,2,1439,20250731
5000001439,1000001089,1,1,10800.0,540.0,10260.0,1234,1,,2025-09-21,1879.0,1082,FULFILLED,ARS,10260.0,2154.6,1200.0,13614.6,1082,1,1440,20250921
5000001440,1000001090,1,3,12000.0,1800.0,34200.0,520,1,,2025-09-14,2052.0,3292,FULFILLED,ARS,34200.0,7182.0,900.0,42282.0,3292,2,1441,20250914
5000001441,1000001091,2,2,13500.0,1350.0,25650.0,810,2,2.0,2024-10-11,2423.0,2,FULFILLED,ARS,25650.0,5386.5,0.0,31036.5,2,2,1442,20241011
5000001442,1000001092,1,2,12600.0,0.0,25200.0,468,1,,2024-12-19,3851.0,2802,FULFILLED,ARS,25200.0,5292.0,1500.0,31992.0,2802,4,1443,20241219
5000001443,1000001093,1,3,12000.0,720.0,35280.0,1331,2,3.0,2025-03-27,3827.0,3,FULFILLED,ARS,47040.0,9878.4,0.0,56918.4,3,3,1444,20250327
5000001444,1000001093,1,1,12000.0,240.0,11760.0,1331,2,3.0,2025-03-27,3827.0,3,FULFILLED,ARS,47040.0,9878.4,0.0,56918.4,3,3,1445,20250327
5000001445,1000001094,1,2,12600.0,0.0,25200.0,145,2,4.0,2025-04-18,1315.0,4,REFUNDED,ARS,25200.0,5292.0,0.0,30492.0,4,4,1446,20250418
5000001446,1000001095,1,1,12000.0,0.0,12000.0,39,1,,2025-03-30,2853.0,3726,FULFILLED,ARS,12000.0,2520.0,1200.0,15720.0,3726,1,1447,20250330
5000001447,1000001096,1,3,12000.0,1800.0,34200.0,175,1,,2024-01-26,,2319,REFUNDED,ARS,47700.0,10017.0,0.0,57717.0,2319,1,1448,20240126
5000001448,1000001096,2,1,13500.0,0.0,13500.0,175,1,,2024-01-26,,2319,REFUNDED,ARS,47700.0,10017.0,0.0,57717.0,2319,1,1449,20240126
5000001449,1000001097,2,1,15000.0,0.0,15000.0,276,2,3.0,2024-04-18,,3,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0,3,3,1450,20240418
5000001450,1000001098,2,3,16500.0,2475.0,47025.0,1054,1,,2024-07-20,1862.0,1711,FULFILLED,ARS,62775.0,13182.75,900.0,76857.75,1711,1,1451,20240720
5000001451,1000001098,2,1,15750.0,0.0,15750.0,1054,1,,2024-07-20,1862.0,1711,FULFILLED,ARS,62775.0,13182.75,900.0,76857.75,1711,1,1452,20240720
5000001452,1000001099,1,1,12000.0,600.0,11400.0,690,2,2.0,2025-06-10,3641.0,2,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0,2,2,1453,20250610
5000001453,1000001100,1,2,12000.0,1200.0,22800.0,828,1,,2025-07-19,2467.0,1198,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0,1198,1,1454,20250719
5000001454,1000001101,2,2,16500.0,3300.0,29700.0,302,2,4.0,2024-03-29,3008.0,4,FULFILLED,ARS,97320.0,20437.2,0.0,117757.2,4,4,1455,20240329
5000001455,1000001101,2,3,15000.0,900.0,44100.0,302,2,4.0,2024-03-29,3008.0,4,FULFILLED,ARS,97320.0,20437.2,0.0,117757.2,4,4,1456,20240329
5000001456,1000001101,1,2,12000.0,480.0,23520.0,302,2,4.0,2024-03-29,3008.0,4,FULFILLED,ARS,97320.0,20437.2,0.0,117757.2,4,4,1457,20240329
5000001457,1000001102,1,1,10800.0,216.0,10584.0,604,1,,2024-07-07,1397.0,3491,FULFILLED,ARS,10584.0,2222.64,1200.0,14006.64,3491,1,1458,20240707
5000001458,1000001103,1,1,13200.0,264.0,12936.0,298,1,,2024-02-06,1238.0,2871,FULFILLED,ARS,12936.0,2716.56,900.0,16552.56,2871,2,1459,20240206
5000001459,1000001104,2,1,15000.0,300.0,14700.0,887,2,3.0,2025-07-02,4169.0,3,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0,3,3,1460,20250702
5000001460,1000001105,2,2,15000.0,3000.0,27000.0,1083,1,,2024-12-06,2930.0,3253,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0,3253,1,1461,20241206
5000001461,1000001106,2,3,15000.0,0.0,45000.0,859,1,,2024-11-03,2726.0,3616,FULFILLED,ARS,45000.0,9450.0,900.0,55350.0,3616,3,1462,20241103
5000001462,1000001107,1,3,13200.0,0.0,39600.0,220,2,4.0,2024-08-24,3989.0,4,FULFILLED,ARS,39600.0,8316.0,0.0,47916.0,4,4,1463,20240824
5000001463,1000001108,2,3,13500.0,2025.0,38475.0,774,2,2.0,2024-07-11,2896.0,2,CANCELLED,ARS,38475.0,8079.75,0.0,46554.75,2,2,1464,20240711
5000001464,1000001109,1,2,12000.0,0.0,24000.0,547,1,,2024-08-03,2662.0,2599,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0,2599,3,1465,20240803
5000001465,1000001110,1,2,10800.0,432.0,21168.0,1127,2,2.0,2024-07-25,2538.0,2,PAID,ARS,53568.0,11249.28,0.0,64817.28,2,2,1466,20240725
5000001466,1000001110,1,3,12000.0,3600.0,32400.0,1127,2,2.0,2024-07-25,2538.0,2,PAID,ARS,53568.0,11249.28,0.0,64817.28,2,2,1467,20240725
5000001467,1000001111,1,2,12000.0,1200.0,22800.0,839,1,,2025-03-08,2336.0,2115,REFUNDED,ARS,22800.0,4788.0,900.0,28488.0,2115,2,1468,20250308
5000001468,1000001112,2,1,15750.0,787.5,14962.5,771,2,3.0,2025-07-23,2252.0,3,FULFILLED,ARS,14962.5,3142.12,0.0,18104.62,3,3,1469,20250723
5000001469,1000001113,2,3,15000.0,2250.0,42750.0,1296,2,4.0,2025-05-06,3891.0,4,REFUNDED,ARS,42750.0,8977.5,0.0,51727.5,4,4,1470,20250506
5000001470,1000001114,2,1,13500.0,1350.0,12150.0,447,1,,2025-04-22,2694.0,3970,FULFILLED,ARS,48150.0,10111.5,900.0,59161.5,3970,1,1471,20250422
5000001471,1000001114,1,3,12000.0,0.0,36000.0,447,1,,2025-04-22,2694.0,3970,FULFILLED,ARS,48150.0,10111.5,900.0,59161.5,3970,1,1472,20250422
5000001472,1000001115,2,2,16500.0,660.0,32340.0,158,2,3.0,2024-06-05,1364.0,3,FULFILLED,ARS,32340.0,6791.4,0.0,39131.4,3,3,1473,20240605
5000001473,1000001116,1,3,13200.0,0.0,39600.0,1169,1,,2025-08-06,2793.0,1826,FULFILLED,ARS,39600.0,8316.0,1200.0,49116.0,1826,1,1474,20250806
5000001474,1000001117,1,2,12000.0,1200.0,22800.0,1010,2,4.0,2025-06-14,2187.0,4,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0,4,4,1475,20250614
5000001475,1000001118,1,1,12600.0,1260.0,11340.0,758,2,1.0,2025-01-28,2362.0,1,FULFILLED,ARS,11340.0,2381.4,0.0,13721.4,1,1,1476,20250128
5000001476,1000001119,2,2,15000.0,600.0,29400.0,974,2,2.0,2024-02-16,1560.0,2,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0,2,2,1477,20240216
5000001477,1000001120,1,3,12600.0,0.0,37800.0,978,2,2.0,2025-05-18,3325.0,2,FULFILLED,ARS,37800.0,7938.0,0.0,45738.0,2,2,1478,20250518
5000001478,1000001121,1,2,13200.0,0.0,26400.0,447,2,4.0,2024-03-13,1842.0,4,FULFILLED,ARS,26400.0,5544.0,0.0,31944.0,4,4,1479,20240313
5000001479,1000001122,1,1,12000.0,240.0,11760.0,660,1,,2024-08-22,4180.0,2537,FULFILLED,ARS,24360.0,5115.6,0.0,29475.6,2537,1,1480,20240822
5000001480,1000001122,1,1,12600.0,0.0,12600.0,660,1,,2024-08-22,4180.0,2537,FULFILLED,ARS,24360.0,5115.6,0.0,29475.6,2537,1,1481,20240822
5000001481,1000001123,1,1,13200.0,264.0,12936.0,918,2,3.0,2024-10-10,3548.0,3,FULFILLED,ARS,12936.0,2716.56,0.0,15652.56,3,3,1482,20241010
5000001482,1000001124,1,3,12600.0,756.0,37044.0,1015,1,,2025-04-18,3121.0,3593,FULFILLED,ARS,37044.0,7779.24,1200.0,46023.24,3593,2,1483,20250418
5000001483,1000001125,2,1,15000.0,0.0,15000.0,641,1,,2025-08-03,3010.0,1217,PAID,ARS,15000.0,3150.0,900.0,19050.0,1217,4,1484,20250803
5000001484,1000001126,1,3,12600.0,756.0,37044.0,1184,1,,2024-11-17,1284.0,1079,FULFILLED,ARS,37044.0,7779.24,900.0,45723.24,1079,3,1485,20241117
5000001485,1000001127,1,3,12000.0,0.0,36000.0,1355,1,,2024-10-11,3879.0,3872,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0,3872,1,1486,20241011
5000001486,1000001128,1,2,10800.0,0.0,21600.0,1399,2,3.0,2024-10-26,,3,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0,3,3,1487,20241026
5000001487,1000001129,1,3,13200.0,792.0,38808.0,333,2,1.0,2024-10-05,2452.0,1,PAID,ARS,49608.0,10417.68,0.0,60025.68,1,1,1488,20241005
5000001488,1000001129,1,1,12000.0,1200.0,10800.0,333,2,1.0,2024-10-05,2452.0,1,PAID,ARS,49608.0,10417.68,0.0,60025.68,1,1,1489,20241005
5000001489,1000001130,1,2,12000.0,480.0,23520.0,214,2,1.0,2025-09-13,1099.0,1,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2,1,1,1490,20250913
5000001490,1000001131,2,1,16500.0,825.0,15675.0,1010,2,3.0,2025-03-26,2163.0,3,FULFILLED,ARS,15675.0,3291.75,0.0,18966.75,3,3,1491,20250326
5000001491,1000001132,1,1,12600.0,1260.0,11340.0,531,2,2.0,2025-03-06,1774.0,2,CREATED,ARS,11340.0,2381.4,0.0,13721.4,2,2,1492,20250306
5000001492,1000001133,1,2,12600.0,504.0,24696.0,232,1,,2025-05-20,2074.0,2832,FULFILLED,ARS,24696.0,5186.16,0.0,29882.16,2832,1,1493,20250520
5000001493,1000001134,2,3,15750.0,0.0,47250.0,545,1,,2025-09-28,2370.0,1370,FULFILLED,ARS,47250.0,9922.5,1500.0,58672.5,1370,1,1494,20250928
5000001494,1000001135,2,1,15000.0,300.0,14700.0,414,1,,2024-04-13,3385.0,2633,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0,2633,1,1495,20240413
5000001495,1000001136,2,1,15000.0,0.0,15000.0,14,1,,2024-11-14,1004.0,4105,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0,4105,2,1496,20241114
5000001496,1000001137,2,2,15000.0,600.0,29400.0,1059,1,,2025-06-18,3456.0,1317,PAID,ARS,29400.0,6174.0,1200.0,36774.0,1317,1,1497,20250618
5000001497,1000001138,2,3,15000.0,4500.0,40500.0,1008,1,,2024-09-14,2789.0,2756,PAID,ARS,40500.0,8505.0,1200.0,50205.0,2756,4,1498,20240914
5000001498,1000001139,1,3,10800.0,3240.0,29160.0,1470,1,,2024-08-03,2338.0,3086,FULFILLED,ARS,29160.0,6123.6,1200.0,36483.6,3086,2,1499,20240803
5000001499,1000001140,1,3,10800.0,0.0,32400.0,146,1,,2025-01-03,2549.0,2640,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0,2640,1,1500,20250103
5000001500,1000001141,1,2,12600.0,0.0,25200.0,365,1,,2025-06-25,3703.0,1515,FULFILLED,ARS,25200.0,5292.0,1200.0,31692.0,1515,4,1501,20250625
5000001501,1000001142,1,3,10800.0,0.0,32400.0,1098,2,2.0,2025-02-09,2519.0,2,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0,2,2,1502,20250209
5000001502,1000001143,1,3,12000.0,1800.0,34200.0,1146,1,,2025-08-18,1363.0,1030,FULFILLED,ARS,34200.0,7182.0,900.0,42282.0,1030,1,1503,20250818
5000001503,1000001144,1,3,13200.0,1980.0,37620.0,1109,2,1.0,2025-07-05,4005.0,1,FULFILLED,ARS,37620.0,7900.2,0.0,45520.2,1,1,1504,20250705
5000001504,1000001145,2,3,15750.0,0.0,47250.0,308,2,1.0,2025-09-12,,1,PAID,ARS,47250.0,9922.5,0.0,57172.5,1,1,1505,20250912
5000001505,1000001146,2,3,15750.0,0.0,47250.0,578,2,1.0,2025-07-26,2883.0,1,FULFILLED,ARS,47250.0,9922.5,0.0,57172.5,1,1,1506,20250726
5000001506,1000001147,2,1,15000.0,0.0,15000.0,697,1,,2025-06-23,2852.0,3465,CREATED,ARS,15000.0,3150.0,900.0,19050.0,3465,2,1507,20250623
